634.764411027569,415.418546365915
635.057071960298,402.255583126551
634.781862745098,388.823529411765
635.379310344828,374.771883289125
635.507692307692,361.379487179487
635.70223325062,348.14888337469
635.620046620047,335.016317016317
635.946731234867,321.670702179177
636.259860788863,308.589327146172
636.799533799534,295.247086247086
637.132286995516,282.504484304933
637.420224719101,269.793258426966
637.745140388769,257.848812095032
638.491379310345,246.224137931034
639.112050739958,234.564482029598
639.972515856237,224
640.552208835341,213.698795180723
641.657844990548,203.801512287335
642.425330812854,194.551984877127
643.832089552239,185.923507462687
645.078066914498,178.139405204461
646.427767354597,170.834896810507
648.356363636364,164.658181818182
649.847985347985,158.908424908425
651.913043478261,154.335144927536
653.81884057971,150.43115942029
655.891743119266,147.040366972477
658.032967032967,144.860805860806
660.602150537634,143.379928315412
663.033747779751,142.896980461812
665.85871559633,143.11376146789
668.336347197107,144.453887884268
671.340425531915,146.702127659574
674.149635036496,149.454379562044
677.297752808989,153.314606741573
679.744107744108,157.858585858586
683.055459272097,163.299826689775
686.400742115028,169.456400742115
689.989266547406,176.186046511628
693.597806215722,183.714808043876
697.071161048689,191.913857677903
700.802259887006,200.391713747646
704.419230769231,209.951923076923
708.198443579766,219.88326848249
711.988505747126,230.14367816092
715.861216730038,240.77566539924
719.648,251.864
723.435222672065,263.544534412955
727.080912863071,275.282157676349
730.905063291139,287.417721518987
734.554140127389,299.651804670913
738.536263736264,312.237362637363
742.362473347548,324.748400852878
745.388286334056,337.240780911063
749.2331002331,350.013986013986
753.11004784689,362.394736842105
757.023866348449,375.472553699284
760.31328320802,387.661654135338
763.689119170984,399.961139896373
767.347826086957,412.386189258312
769.085271317829,405.935400516796
770.537467700258,399.664082687339
772.051282051282,393.217948717949
773.7542997543,386.855036855037
775.197007481297,380.052369077307
765,374
778.34900990099,367.433168316832
779.485294117647,361.142156862745
781.317073170732,354.907317073171
783.073170731707,348.79512195122
784.870503597122,342.968824940048
786.366890380313,337.118568232662
788.063636363636,331.375
789.757505773672,326.099307159353
791.695067264574,321.076233183857
793.49885583524,316.231121281465
795.285077951002,311.759465478842
796.989247311828,307.378494623656
799.008547008547,303.24358974359
800.862660944206,299.5
802.811946902655,296.090707964602
804.881974248927,292.635193133047
806.897058823529,290.077731092437
809.039419087137,287.441908713693
810.970464135021,285.23417721519
813.10970464135,283.405063291139
815.119658119658,281.944444444444
817.283783783784,280.675675675676
819.418803418803,280.042735042735
821.70564516129,279.782258064516
823.969262295082,279.84631147541
826.093360995851,280.01867219917
828.305263157895,280.728421052632
830.61875,281.970833333333
833.12389380531,283.048672566372
835.527472527473,284.993406593407
837.687089715536,287.006564551422
839.965292841649,289.737527114967
842.713333333333,292.537777777778
844.710300429185,295.678111587983
847.177419354839,298.748847926267
849.415492957746,302.223004694836
851.734265734266,306.433566433566
854.187050359712,310.681055155875
856.649746192893,314.736040609137
858.877192982456,319.561403508772
861.362745098039,324.522058823529
863.717703349282,329.569377990431
865.96568627451,334.676470588235
868.543640897756,339.835411471322
870.939947780679,345.462140992167
873.527851458886,351.06100795756
875.554987212276,357.202046035806
877.85824742268,362.466494845361
880.186486486487,368.227027027027
882.502732240437,374.207650273224
884.754874651811,380.233983286908
886.958217270195,386.089136490251
889.237288135593,391.929378531073
891.558659217877,397.614525139665
893.524079320113,394.254957507082
895.47191011236,391.134831460674
897.333333333333,387.997245179063
899.106936416185,384.693641618497
901.266846361186,381.366576819407
903.117948717949,377.951282051282
905.214673913043,374.926630434783
907.010309278351,371.835051546392
908.909333333333,368.984
910.927272727273,365.841558441558
912.648793565684,363.058981233244
914.761394101877,360.050938337802
916.75204359673,357.528610354223
918.70460704607,355.173441734417
920.669444444444,352.472222222222
922.533875338753,349.978319783198
924.427419354839,347.564516129032
926.44,345.584
928.301587301587,343.563492063492
930.186351706037,341.637795275591
932.209973753281,340.049868766404
934.225806451613,338.30376344086
936.176470588235,337.245524296675
938.045454545455,335.808080808081
940.058201058201,334.431216931217
942.045454545455,333.808080808081
944.01055408971,332.889182058047
946.073107049608,332.133159268929
948.025188916877,331.826196473552
950.112781954887,331.571428571429
952.045340050378,331.488664987406
954.030303030303,331.464646464646
956.139593908629,331.708121827411
958.154639175258,331.932989690722
960.051075268817,332.384408602151
962.036175710594,333.289405684755
964.073490813648,334.102362204724
965.958441558442,335.207792207792
968.024324324324,336.151351351351
969.994694960212,337.665782493369
971.827586206897,339.220159151194
973.946153846154,340.633333333333
975.90414507772,342.230569948187
977.715789473684,343.968421052632
979.656167979003,345.979002624672
981.676315789474,347.957894736842
983.567567567568,350.175675675676
985.639664804469,352.385474860335
987.206896551724,354.761494252874
989.134831460674,357.005617977528
990.880813953488,359.252906976744
992.693452380952,362.053571428571
994.706744868035,364.700879765396
996.587209302326,367.302325581395
998.55652173913,370.101449275362
1000.3993993994,372.627627627628
1002.23668639053,375.514792899408
1003.97575757576,378.187878787879
1005.83692307692,380.84
1007.39178082192,383.534246575342
1009.61299435028,381.556497175141
1011.44219653179,379.99710982659
1013.25903614458,378.35843373494
1015.08408408408,376.627627627628
1016.88392857143,374.985119047619
1018.80538922156,373.215568862275
1020.75820895522,371.889552238806
1022.71601208459,370.504531722054
1024.74474474474,368.663663663664
1026.70212765957,366.887537993921
1028.61194029851,365.844776119403
1030.59818731118,364.021148036254
1032.35329341317,362.62874251497
1034.27554179567,361.111455108359
1036.22740524781,360.061224489796
1038.14156626506,358.704819277108
1039.96242774566,357.765895953757
1041.72905027933,356.575418994413
1043.62889518414,355.620396600567
1045.46511627907,354.648255813953
1047.4409221902,353.685878962536
1049.06804733728,352.751479289941
1051.03021148036,352.223564954683
1052.80351906158,351.366568914956
1054.87155963303,350.623853211009
1056.73556231003,350.06990881459
1058.4754601227,349.411042944785
1060.40978593272,348.966360856269
1062.38208955224,348.862686567164
1064.20543806647,348.643504531722
1066.08955223881,348.388059701493
1067.50447761194,348.432835820896
1069.43543543544,348.405405405405
1071.15548780488,348.432926829268
1072.97575757576,348.651515151515
1074.79289940828,348.730769230769
1076.68421052632,348.90350877193
1078.53412462908,349.261127596439
1080.32748538012,349.72514619883
1082.05637982196,350.436201780415
1083.70886075949,350.911392405063
1085.34234234234,351.624624624625
1087.01857585139,352.430340557276
1088.86196319018,352.895705521472
1090.70731707317,353.914634146341
1092.52,354.818461538462
1093.9537037037,355.62037037037
1095.53726708075,356.649068322981
1097.32432432432,357.657657657658
1098.82769230769,358.621538461538
1100.51898734177,359.756329113924
1102.3873015873,360.790476190476
1103.98671096346,361.830564784053
1105.80664652568,363.006042296073
1107.17981072555,364.274447949527
1108.9746031746,365.55873015873
1110.71692307692,366.806153846154
1112.50967741935,367.835483870968
1114,369.02
1115.32692307692,370.592948717949
1117.29292929293,369.464646464646
1119.23051948052,369.019480519481
1120.80134680135,368.225589225589
1122.54849498328,367.394648829431
1124.18339100346,366.809688581315
1126.33762057878,365.823151125402
1128.07973421927,364.867109634551
1129.60655737705,364.4
1131.66666666667,363.31
1133.42996742671,362.631921824104
1135.19672131148,362.167213114754
1136.75153374233,361.294478527607
1138.61736334405,360.64308681672
1140.37459283388,359.921824104235
1142.25080385852,359.202572347267
1144.05555555556,358.908496732026
1145.73267326733,358.382838283828
1147.35666666667,357.69
1149.07491856678,357.169381107492
1150.84025559105,356.900958466454
1152.75333333333,356.21
1154.46308724832,355.761744966443
1156.24752475248,355.267326732673
1157.93311036789,354.869565217391
1159.69333333333,354.453333333333
1161.06940063091,354.488958990536
1162.92182410423,354.110749185668
1164.75907590759,353.567656765677
1166.3125,353.480263157895
1168.14285714286,353.031055900621
1169.71884984026,352.920127795527
1171.49174917492,352.788778877888
1173.0447284345,352.760383386581
1174.70063694268,352.805732484076
1176.4064516129,352.767741935484
1178.09646302251,352.736334405145
1179.75,352.631578947368
1181.5,352.608552631579
1182.98,352.646666666667
1184.6228956229,352.774410774411
1186.31456953642,352.834437086093
1187.97658862876,353.026755852843
1189.69491525424,353.081355932203
1191.42560553633,353.266435986159
1192.73144876325,353.512367491166
1194.41355932203,354.027118644068
1196.09507042254,354.038732394366
1197.60897435897,354.317307692308
1199.3102310231,354.392739273927
1200.76430976431,354.599326599327
1202.21428571429,354.877551020408
1203.96655518395,355.290969899666
1205.43944636678,355.660899653979
1207.06293706294,355.996503496504
1208.53472222222,356.368055555556
1210.05119453925,356.907849829352
1211.62190812721,357.141342756184
1213.22033898305,357.352542372881
1214.5071942446,357.76618705036
1216.11355311355,358.043956043956
1218,357.438596491228
1220.15488215488,356.525252525253
1221.61052631579,356.049122807018
1223.37762237762,355.038461538462
1225.10563380282,354.316901408451
1226.53793103448,353.724137931034
1228.29065743945,352.782006920415
1230.0780141844,352.035460992908
1231.72597864769,351.476868327402
1233.36170212766,350.808510638298
1234.90510948905,349.970802919708
1236.49815498155,349.549815498155
1238.29065743945,348.878892733564
1240.16014234875,348.067615658363
1241.80427046263,347.373665480427
1243.18149466192,347.010676156584
1244.96428571429,346.346428571429
1246.4776119403,345.828358208955
1248.28985507246,345.402173913043
1249.80208333333,344.996527777778
1251.43617021277,344.54609929078
1253.12903225806,343.924731182796
1254.54804270463,343.651245551601
1256.49337748344,343.327814569536
1258.03767123288,342.996575342466
1259.54225352113,342.757042253521
1261.33448275862,342.565517241379
1262.77972027972,342.353146853147
1264.26595744681,342.159574468085
1266.06137184116,341.58844765343
1267.75555555556,341.574074074074
1269.125,341.314285714286
1270.66896551724,341.324137931034
1272.10600706714,341.30035335689
1273.70567375887,341.202127659574
1275.32490974729,341.151624548736
1276.89090909091,341.16
1278.21167883212,341.295620437956
1279.69029850746,341.208955223881
1281.38636363636,341.19696969697
1282.71212121212,341.367424242424
1284.43793103448,341.520689655172
1286.08571428571,341.607142857143
1287.50740740741,341.855555555556
1289.04676258993,341.89928057554
1290.47272727273,342.189090909091
1292.05376344086,342.508960573477
1293.25454545455,342.847272727273
1294.89781021898,343.098540145985
1296.25461254613,343.383763837638
1297.62307692308,343.603846153846
1299.3531598513,343.884758364312
1300.79779411765,344.386029411765
1302.37735849057,344.581132075472
1303.64367816092,344.977011494253
1305.2037037037,345.448148148148
1306.45620437956,345.71897810219
1307.69847328244,345.881679389313
1309.42471042471,346.042471042471
1310.81443298969,346.773195876289
1312.5559566787,345.841155234657
1314.10486891386,345.25468164794
1315.63503649635,344.5
1317.30291970803,343.883211678832
1318.95539033457,343.092936802974
1320.61254612546,342.583025830258
1321.890625,341.77734375
1323.62264150943,341.147169811321
1325.20446096654,340.490706319703
1326.87258687259,339.745173745174
1328.1877394636,339.27969348659
1329.86973180077,338.471264367816
1331.52156862745,337.858823529412
1333.19391634981,337.292775665399
1334.69803921569,336.670588235294
1336.40697674419,336.003875968992
1337.97348484848,335.753787878788
1339.41090909091,335.276363636364
1341.04074074074,334.696296296296
1342.59689922481,333.992248062016
1344.08467741935,333.661290322581
1345.62,333.328
1346.98039215686,333.129411764706
1348.75903614458,332.642570281125
1350.1906614786,332.019455252918
